,ID,setting_name,openml_id,learner_name,sampling_strategy_name,test_split_seed,train_split_seed,seed,iteration,test_accuracy,test_f1,test_precision,test_recall,test_auc,test_log_loss
654,4813,small,1063,rf_entropy,random,0,0,0,3,0.79768786,0.77531407,0.76850278,0.79768786,0.79596273,0.97037349
655,4814,small,1063,rf_entropy,random,0,0,0,4,0.79768786,0.77916745,0.77205911,0.79768786,0.76542443,1.36952175
656,4815,small,1063,rf_entropy,random,0,0,0,5,0.79190751,0.77471597,0.76681578,0.79190751,0.77691511,1.17030678
657,4816,small,1063,rf_entropy,random,0,0,0,6,0.8265896,0.82030577,0.81657365,0.8265896,0.79730849,1.32431923
658,4817,small,1063,rf_entropy,random,0,0,0,7,0.84393064,0.84308141,0.8423027,0.84393064,0.80424431,0.96505947
659,4818,small,1063,rf_entropy,random,0,0,0,8,0.8265896,0.82030577,0.81657365,0.8265896,0.80465839,1.32000583
660,4819,small,1063,rf_entropy,random,0,0,0,9,0.84393064,0.8371903,0.83422364,0.84393064,0.80217391,1.32623666
661,4820,small,1063,rf_entropy,random,0,0,0,10,0.83815029,0.83635234,0.83483472,0.83815029,0.80910973,1.13985559
662,4821,small,1063,rf_entropy,random,0,0,0,11,0.83236994,0.82951827,0.82729292,0.83236994,0.79906832,1.32689046
663,4822,small,1063,rf_entropy,random,0,0,0,12,0.8265896,0.82257338,0.81966158,0.8265896,0.80507246,1.3195255
664,4823,small,1063,rf_entropy,random,0,0,0,13,0.84971098,0.844265,0.84160521,0.84971098,0.80652174,1.3186406
665,4824,small,1063,rf_entropy,random,0,0,0,14,0.84971098,0.83729486,0.83738628,0.84971098,0.80403727,1.32168674
666,4825,small,1063,rf_entropy,random,0,0,0,15,0.82080925,0.80440546,0.80101652,0.82080925,0.80020704,1.32860097
667,4826,small,1063,rf_entropy,random,0,0,0,16,0.85549133,0.85121897,0.84888907,0.85549133,0.80320911,1.32108121
668,4827,small,1063,rf_entropy,random,0,0,0,17,0.8265896,0.81784423,0.81376784,0.8265896,0.79679089,1.32369392
669,4828,small,1063,rf_entropy,random,0,0,0,18,0.84393064,0.8371903,0.83422364,0.84393064,0.8047619,1.31915039
670,4829,small,1063,rf_entropy,random,0,0,0,19,0.83815029,0.83228539,0.82908943,0.83815029,0.81055901,1.31201865
671,4830,small,1063,rf_entropy,random,0,0,0,20,0.83236994,0.827414,0.82424512,0.83236994,0.80973085,1.3132299
672,253,small,1067,rf_entropy,random,0,0,0,0,0.83189655,0.80941052,0.79910619,0.83189655,0.70714443,0.52736538
673,254,small,1067,rf_entropy,random,0,0,0,1,0.82902299,0.79816871,0.7853541,0.82902299,0.71266377,0.55031382
674,255,small,1067,rf_entropy,random,0,0,0,2,0.84051724,0.79024575,0.78537344,0.84051724,0.72290722,0.49278239
675,256,small,1067,rf_entropy,random,0,0,0,3,0.84051724,0.80447073,0.79817786,0.84051724,0.70219199,0.61945451
676,257,small,1067,rf_entropy,random,0,0,0,4,0.8362069,0.7932488,0.78311112,0.8362069,0.72372606,0.50764974
677,258,small,1067,rf_entropy,random,0,0,0,5,0.8433908,0.80482545,0.80176219,0.8433908,0.70878212,0.52033133
678,259,small,1067,rf_entropy,random,0,0,0,6,0.83764368,0.80094768,0.79246626,0.83764368,0.71493922,0.61178609
679,260,small,1067,rf_entropy,random,0,0,0,7,0.83908046,0.80502407,0.79740897,0.83908046,0.69732615,0.70485432
680,261,small,1067,rf_entropy,random,0,0,0,8,0.83333333,0.7914153,0.77867868,0.83333333,0.69485387,0.81943171
681,262,small,1067,rf_entropy,random,0,0,0,9,0.83045977,0.77371633,0.7434711,0.83045977,0.6775085,0.8179059
682,263,small,1067,rf_entropy,random,0,0,0,10,0.84051724,0.7881928,0.78305556,0.84051724,0.7095931,0.53237948
683,264,small,1067,rf_entropy,random,0,0,0,11,0.85057471,0.82033125,0.81941758,0.85057471,0.70640432,0.9115423
684,265,small,1067,rf_entropy,random,0,0,0,12,0.84051724,0.79415176,0.7892729,0.84051724,0.71751386,0.71447372
685,266,small,1067,rf_entropy,random,0,0,0,13,0.84482759,0.80062696,0.80172414,0.84482759,0.69701909,1.17929782
686,267,small,1067,rf_entropy,random,0,0,0,14,0.8433908,0.80145393,0.79957219,0.8433908,0.69223986,1.14390196
687,268,small,1067,rf_entropy,random,0,0,0,15,0.83908046,0.79324277,0.78627874,0.83908046,0.68153187,1.28839041
688,269,small,1067,rf_entropy,random,0,0,0,16,0.83908046,0.79508848,0.78816659,0.83908046,0.70255417,0.86338251
689,270,small,1067,rf_entropy,random,0,0,0,17,0.84051724,0.7881928,0.78305556,0.84051724,0.7010897,1.27405912
690,271,small,1067,rf_entropy,random,0,0,0,18,0.84195402,0.7869164,0.78497754,0.84195402,0.68611426,0.8268817
691,272,small,1067,rf_entropy,random,0,0,0,19,0.84482759,0.80240675,0.80262481,0.84482759,0.68563398,1.01795988
692,273,small,1067,rf_entropy,random,0,0,0,20,0.84051724,0.78606891,0.7803585,0.84051724,0.6860119,1.05670036
693,4306,small,1068,rf_entropy,random,0,0,0,0,0.93442623,0.90527598,0.93873793,0.93442623,0.66046921,0.50324951
694,4307,small,1068,rf_entropy,random,0,0,0,1,0.93169399,0.90798272,0.90665097,0.93169399,0.70533724,0.48957775
695,4308,small,1068,rf_entropy,random,0,0,0,2,0.93169399,0.90798272,0.90665097,0.93169399,0.70903226,0.48615719
696,4309,small,1068,rf_entropy,random,0,0,0,3,0.93169399,0.89874866,0.86805369,0.93169399,0.71507331,0.48563359
697,4310,small,1068,rf_entropy,random,0,0,0,4,0.93169399,0.89874866,0.86805369,0.93169399,0.70469208,0.57495778
698,4311,small,1068,rf_entropy,random,0,0,0,5,0.93169399,0.89874866,0.86805369,0.93169399,0.72234604,0.48479036
699,4312,small,1068,rf_entropy,random,0,0,0,6,0.93442623,0.90527598,0.93873793,0.93442623,0.68340176,0.66848225
700,4313,small,1068,rf_entropy,random,0,0,0,7,0.93442623,0.90527598,0.93873793,0.93442623,0.73055718,0.48482105
701,4314,small,1068,rf_entropy,random,0,0,0,8,0.93169399,0.89874866,0.86805369,0.93169399,0.71648094,0.6580973
702,4315,small,1068,rf_entropy,random,0,0,0,9,0.93169399,0.89874866,0.86805369,0.93169399,0.70316716,0.49641746
703,4316,small,1068,rf_entropy,random,0,0,0,10,0.93715847,0.91141771,0.94112923,0.93715847,0.72357771,0.57402008
704,4317,small,1068,rf_entropy,random,0,0,0,11,0.93442623,0.90527598,0.93873793,0.93442623,0.69794721,0.66857286
705,4318,small,1068,rf_entropy,random,0,0,0,12,0.93169399,0.89874866,0.86805369,0.93169399,0.67395894,0.58876314
706,4319,small,1068,rf_entropy,random,0,0,0,13,0.93169399,0.89874866,0.86805369,0.93169399,0.69343109,0.75016569
707,4320,small,1068,rf_entropy,random,0,0,0,14,0.93169399,0.89874866,0.86805369,0.93169399,0.67278592,0.76114949
708,4321,small,1068,rf_entropy,random,0,0,0,15,0.93169399,0.89874866,0.86805369,0.93169399,0.67219941,0.84154543
709,4322,small,1068,rf_entropy,random,0,0,0,16,0.93169399,0.89874866,0.86805369,0.93169399,0.73478006,0.65348174
710,4323,small,1068,rf_entropy,random,0,0,0,17,0.92622951,0.89601209,0.86770402,0.92622951,0.72369501,0.65982128
711,4324,small,1068,rf_entropy,random,0,0,0,18,0.93442623,0.90527598,0.93873793,0.93442623,0.74387097,0.47976011
712,4325,small,1068,rf_entropy,random,0,0,0,19,0.93442623,0.90527598,0.93873793,0.93442623,0.7259824,0.57421767
713,4326,small,1068,rf_entropy,random,0,0,0,20,0.92896175,0.90216384,0.89286306,0.92896175,0.72217009,0.65492953
714,3088,small,1590,rf_entropy,random,0,0,0,0,0.80220871,0.76729846,0.78949563,0.80220871,0.82736828,0.4240746
715,3089,small,1590,rf_entropy,random,0,0,0,1,0.80357364,0.77277465,0.78892497,0.80357364,0.82851439,0.42634004
716,3090,small,1590,rf_entropy,random,0,0,0,2,0.80009927,0.76901637,0.7833145,0.80009927,0.8210299,0.43671901
717,3091,small,1590,rf_entropy,random,0,0,0,3,0.79718327,0.78280479,0.78030059,0.79718327,0.81601294,0.45666586
718,3092,small,1590,rf_entropy,random,0,0,0,4,0.80003723,0.77020826,0.78266785,0.80003723,0.83182264,0.42377613
719,3093,small,1590,rf_entropy,random,0,0,0,5,0.79966497,0.76586115,0.78408352,0.79966497,0.83279612,0.41793407
720,3094,small,1590,rf_entropy,random,0,0,0,6,0.79929272,0.76947988,0.78147921,0.79929272,0.83010502,0.41688253
721,3095,small,1590,rf_entropy,random,0,0,0,7,0.79097903,0.74998591,0.77250142,0.79097903,0.80970209,0.43718285
722,3096,small,1590,rf_entropy,random,0,0,0,8,0.79811391,0.76020271,0.78423588,0.79811391,0.82499699,0.42546181
723,3097,small,1590,rf_entropy,random,0,0,0,9,0.7932746,0.75074089,0.77840374,0.7932746,0.81904867,0.44391529
724,3098,small,1590,rf_entropy,random,0,0,0,10,0.79377094,0.74522793,0.78654234,0.79377094,0.82842106,0.42905217
725,3099,small,1590,rf_entropy,random,0,0,0,11,0.79848616,0.76418344,0.78231374,0.79848616,0.81987697,0.43445812
726,3100,small,1590,rf_entropy,random,0,0,0,12,0.79830004,0.77265301,0.77904488,0.79830004,0.82482759,0.42948899
727,3101,small,1590,rf_entropy,random,0,0,0,13,0.79612855,0.76797162,0.77618495,0.79612855,0.82881902,0.42092619
728,3102,small,1590,rf_entropy,random,0,0,0,14,0.80115399,0.78277133,0.78337487,0.80115399,0.83445119,0.41821923
729,3103,small,1590,rf_entropy,random,0,0,0,15,0.79805187,0.77806961,0.77909855,0.79805187,0.82847784,0.42364984
730,3104,small,1590,rf_entropy,random,0,0,0,16,0.79929272,0.77384925,0.78044264,0.79929272,0.82826716,0.42198616
731,3105,small,1590,rf_entropy,random,0,0,0,17,0.79544609,0.76574764,0.77543476,0.79544609,0.83073911,0.41814718
732,3106,small,1590,rf_entropy,random,0,0,0,18,0.7994168,0.78623885,0.78356291,0.7994168,0.83379536,0.41778952
733,3107,small,1590,rf_entropy,random,0,0,0,19,0.80177441,0.78488563,0.78456501,0.80177441,0.83462302,0.41631838
734,3108,small,1590,rf_entropy,random,0,0,0,20,0.79997518,0.76555709,0.78504193,0.79997518,0.83133336,0.41630651
735,3676,small,4134,rf_entropy,random,0,0,0,0,0.62843296,0.62894912,0.63421013,0.62843296,0.67923576,0.64153657
736,3677,small,4134,rf_entropy,random,0,0,0,1,0.61470113,0.61329771,0.62860053,0.61470113,0.67096544,0.65347122
737,3678,small,4134,rf_entropy,random,0,0,0,2,0.61147011,0.6080543,0.63105437,0.61147011,0.6809876,0.65322587
738,3679,small,4134,rf_entropy,random,0,0,0,3,0.6187399,0.61863244,0.62801861,0.6187399,0.683892,0.63778467
739,3680,small,4134,rf_entropy,random,0,0,0,4,0.6453958,0.64567099,0.6460883,0.6453958,0.68716307,0.63227382
740,3681,small,4134,rf_entropy,random,0,0,0,5,0.64054927,0.64106125,0.64227483,0.64054927,0.6960077,0.62912591
741,3682,small,4134,rf_entropy,random,0,0,0,6,0.63731826,0.63778753,0.63877553,0.63731826,0.69329911,0.62976479
742,3683,small,4134,rf_entropy,random,0,0,0,7,0.62843296,0.62752661,0.62726428,0.62843296,0.6878044,0.6309022
743,3684,small,4134,rf_entropy,random,0,0,0,8,0.64458805,0.63864058,0.6439474,0.64458805,0.69621534,0.62782358
744,3685,small,4134,rf_entropy,random,0,0,0,9,0.63812601,0.63430933,0.63646408,0.63812601,0.70019477,0.62225983
745,3686,small,4134,rf_entropy,random,0,0,0,10,0.63893376,0.63606559,0.63721326,0.63893376,0.68752973,0.63333762
746,3687,small,4134,rf_entropy,random,0,0,0,11,0.64458805,0.64420144,0.64397982,0.64458805,0.69851126,0.62565711
747,3688,small,4134,rf_entropy,random,0,0,0,12,0.64216478,0.64125375,0.64104939,0.64216478,0.70215557,0.62306002
748,3689,small,4134,rf_entropy,random,0,0,0,13,0.63812601,0.63647257,0.63659123,0.63812601,0.68806856,0.6326195
749,3690,small,4134,rf_entropy,random,0,0,0,14,0.64054927,0.64079056,0.64113282,0.64054927,0.68717227,0.63308825
750,3691,small,4134,rf_entropy,random,0,0,0,15,0.63166397,0.62957955,0.62991535,0.63166397,0.68438089,0.63436618
751,3692,small,4134,rf_entropy,random,0,0,0,16,0.64378029,0.64421515,0.64509358,0.64378029,0.69774377,0.62791163
752,3693,small,4134,rf_entropy,random,0,0,0,17,0.63166397,0.63144863,0.64166706,0.63166397,0.69879908,0.63352559
753,3694,small,4134,rf_entropy,random,0,0,0,18,0.62600969,0.62625934,0.63360767,0.62600969,0.68812638,0.64010186
754,3695,small,4134,rf_entropy,random,0,0,0,19,0.64135703,0.64130742,0.6507329,0.64135703,0.69526517,0.6325413
755,3696,small,4134,rf_entropy,random,0,0,0,20,0.64458805,0.64458805,0.65375053,0.64458805,0.70464993,0.62422557
756,2731,small,1510,rf_entropy,random,0,0,0,0,0.91489362,0.91463449,0.91459637,0.91489362,0.97790557,0.19956953
757,2732,small,1510,rf_entropy,random,0,0,0,1,0.90957447,0.90915193,0.90922607,0.90957447,0.97881356,0.19768577
758,2733,small,1510,rf_entropy,random,0,0,0,2,0.90957447,0.91065771,0.91804693,0.90957447,0.97578692,0.23554809
759,2734,small,1510,rf_entropy,random,0,0,0,3,0.90957447,0.91065771,0.91804693,0.90957447,0.98081114,0.22243566
760,2735,small,1510,rf_entropy,random,0,0,0,4,0.88829787,0.88991202,0.90287009,0.88829787,0.98262712,0.21772435
761,2736,small,1510,rf_entropy,random,0,0,0,5,0.89361702,0.89509819,0.90653983,0.89361702,0.9781477,0.23994712
762,2737,small,1510,rf_entropy,random,0,0,0,6,0.87765957,0.87953473,0.89576115,0.87765957,0.97826877,0.24086244
763,2738,small,1510,rf_entropy,random,0,0,0,7,0.89893617,0.90028392,0.9102904,0.89893617,0.98014528,0.23536176
764,2739,small,1510,rf_entropy,random,0,0,0,8,0.87765957,0.87953473,0.89576115,0.87765957,0.97984262,0.24339654
765,2740,small,1510,rf_entropy,random,0,0,0,9,0.89361702,0.89509819,0.90653983,0.89361702,0.98244552,0.22360403
766,2741,small,1510,rf_entropy,random,0,0,0,10,0.86170213,0.86394307,0.88563227,0.86170213,0.98202179,0.2496694
767,2742,small,1510,rf_entropy,random,0,0,0,11,0.86702128,0.8691449,0.88894081,0.86702128,0.98262712,0.23729429
768,2743,small,1510,rf_entropy,random,0,0,0,12,0.85638298,0.85873545,0.88238818,0.85638298,0.97984262,0.2535699
769,2744,small,1510,rf_entropy,random,0,0,0,13,0.87234043,0.87434182,0.89231625,0.87234043,0.98153753,0.24087513
770,2745,small,1510,rf_entropy,random,0,0,0,14,0.89893617,0.90028392,0.9102904,0.89893617,0.97923729,0.22262198
771,2746,small,1510,rf_entropy,random,0,0,0,15,0.86170213,0.86394307,0.88563227,0.86170213,0.97651332,0.25747935
772,2747,small,1510,rf_entropy,random,0,0,0,16,0.86702128,0.8691449,0.88894081,0.86702128,0.97820823,0.24732978
773,2748,small,1510,rf_entropy,random,0,0,0,17,0.87234043,0.87434182,0.89231625,0.87234043,0.97960048,0.23094491
774,2749,small,1510,rf_entropy,random,0,0,0,18,0.87234043,0.87434182,0.89231625,0.87234043,0.97947942,0.23550635
775,2750,small,1510,rf_entropy,random,0,0,0,19,0.85638298,0.85873545,0.88238818,0.85638298,0.98311138,0.24011737
776,2751,small,1510,rf_entropy,random,0,0,0,20,0.87765957,0.87953473,0.89576115,0.87765957,0.98438257,0.22356052
777,4558,small,1489,rf_entropy,random,0,0,0,0,0.76233184,0.74847674,0.74839955,0.76233184,0.81540728,0.48765684
778,4559,small,1489,rf_entropy,random,0,0,0,1,0.76121076,0.73878817,0.74638693,0.76121076,0.82632376,0.47251326
779,4560,small,1489,rf_entropy,random,0,0,0,2,0.75672646,0.73446323,0.74055085,0.75672646,0.81829108,0.47759389
780,4561,small,1489,rf_entropy,random,0,0,0,3,0.75504484,0.71480457,0.74676927,0.75504484,0.82679783,0.48077458
781,4562,small,1489,rf_entropy,random,0,0,0,4,0.7617713,0.72497608,0.75556004,0.7617713,0.82584818,0.48077213
782,4563,small,1489,rf_entropy,random,0,0,0,5,0.75224215,0.71377607,0.74026601,0.75224215,0.82778308,0.49923033
783,4564,small,1489,rf_entropy,random,0,0,0,6,0.76457399,0.73273923,0.75576202,0.76457399,0.82171029,0.58397006
784,4565,small,1489,rf_entropy,random,0,0,0,7,0.75056054,0.70346144,0.74517126,0.75056054,0.82142478,0.53079815
785,4566,small,1489,rf_entropy,random,0,0,0,8,0.7617713,0.72535693,0.75517664,0.7617713,0.81939446,0.55613908
786,4567,small,1489,rf_entropy,random,0,0,0,9,0.74887892,0.69390503,0.75235684,0.74887892,0.80961923,0.59523766
787,4568,small,1489,rf_entropy,random,0,0,0,10,0.74607623,0.68537559,0.75519714,0.74607623,0.82509088,0.5067374
788,4569,small,1489,rf_entropy,random,0,0,0,11,0.74159193,0.67867807,0.74613292,0.74159193,0.81977538,0.54425712
789,4570,small,1489,rf_entropy,random,0,0,0,12,0.74047085,0.6706743,0.75752381,0.74047085,0.81178738,0.56691035
790,4571,small,1489,rf_entropy,random,0,0,0,13,0.74103139,0.67769255,0.7452321,0.74103139,0.82662214,0.5103058
791,4572,small,1489,rf_entropy,random,0,0,0,14,0.75168161,0.71451099,0.73841714,0.75168161,0.8155966,0.52054267
792,4573,small,1489,rf_entropy,random,0,0,0,15,0.76793722,0.7398684,0.75816736,0.76793722,0.81190552,0.50400727
793,4574,small,1489,rf_entropy,random,0,0,0,16,0.76737668,0.75370323,0.7542056,0.76737668,0.80493684,0.51537244
794,4575,small,1489,rf_entropy,random,0,0,0,17,0.77130045,0.7506411,0.75915575,0.77130045,0.81046892,0.50903328
795,4576,small,1489,rf_entropy,random,0,0,0,18,0.77466368,0.75637542,0.76282915,0.77466368,0.81061508,0.56457632
796,4577,small,1489,rf_entropy,random,0,0,0,19,0.75672646,0.7279686,0.74196942,0.75672646,0.8182002,0.50210427
797,4578,small,1489,rf_entropy,random,0,0,0,20,0.76793722,0.75087583,0.7544033,0.76793722,0.82517645,0.48320049
798,2332,small,1494,rf_entropy,random,0,0,0,0,0.7965616,0.78346572,0.79786293,0.7965616,0.83494754,0.47217226
799,2333,small,1494,rf_entropy,random,0,0,0,1,0.79369628,0.79022508,0.78955099,0.79369628,0.85186,0.45422698
800,2334,small,1494,rf_entropy,random,0,0,0,2,0.79942693,0.79093713,0.79635801,0.79942693,0.84622863,0.46033478
801,2335,small,1494,rf_entropy,random,0,0,0,3,0.80515759,0.80515759,0.80515759,0.80515759,0.8769719,0.44352049
802,2336,small,1494,rf_entropy,random,0,0,0,4,0.81948424,0.81763041,0.81696459,0.81948424,0.88341037,0.43747204
803,2337,small,1494,rf_entropy,random,0,0,0,5,0.80802292,0.80860042,0.80930291,0.80802292,0.88335535,0.43618389
804,2338,small,1494,rf_entropy,random,0,0,0,6,0.8252149,0.82153262,0.8222648,0.8252149,0.88031037,0.43159976
805,2339,small,1494,rf_entropy,random,0,0,0,7,0.79369628,0.79022508,0.78955099,0.79369628,0.86414997,0.44233323
806,2340,small,1494,rf_entropy,random,0,0,0,8,0.81375358,0.8139445,0.81414951,0.81375358,0.89010566,0.42751691
807,2341,small,1494,rf_entropy,random,0,0,0,9,0.84240688,0.84373595,0.84623291,0.84240688,0.90290924,0.41435583
808,2342,small,1494,rf_entropy,random,0,0,0,10,0.83381089,0.83507108,0.83724463,0.83381089,0.89729621,0.41349448
809,2343,small,1494,rf_entropy,random,0,0,0,11,0.83094556,0.83264829,0.83605873,0.83094556,0.90032284,0.40505661
810,2344,small,1494,rf_entropy,random,0,0,0,12,0.84527221,0.84387452,0.84345252,0.84527221,0.90813706,0.39170271
811,2345,small,1494,rf_entropy,random,0,0,0,13,0.84813754,0.84657796,0.84626357,0.84813754,0.91246607,0.37625428
812,2346,small,1494,rf_entropy,random,0,0,0,14,0.83381089,0.83345884,0.83316548,0.83381089,0.90487196,0.39765106
813,2347,small,1494,rf_entropy,random,0,0,0,15,0.84813754,0.84859436,0.84918415,0.84813754,0.90804534,0.39799335
814,2348,small,1494,rf_entropy,random,0,0,0,16,0.84240688,0.84038708,0.84022441,0.84240688,0.90861398,0.38608015
815,2349,small,1494,rf_entropy,random,0,0,0,17,0.84240688,0.84117432,0.84068267,0.84240688,0.91352997,0.37443538
816,2350,small,1494,rf_entropy,random,0,0,0,18,0.83667622,0.83458297,0.83432942,0.83667622,0.90920097,0.38373588
817,2351,small,1494,rf_entropy,random,0,0,0,19,0.82234957,0.82158055,0.82104343,0.82234957,0.9046335,0.39111364
818,2352,small,1494,rf_entropy,random,0,0,0,20,0.83954155,0.83592571,0.83740601,0.83954155,0.91193411,0.37977902
819,2920,small,1497,rf_entropy,random,0,0,0,0,0.80566352,0.80595117,0.80957976,0.80566352,0.95159965,0.65184761
820,2921,small,1497,rf_entropy,random,0,0,0,1,0.82565242,0.82656107,0.83524677,0.82565242,0.95612784,0.64990506
821,2922,small,1497,rf_entropy,random,0,0,0,2,0.8184342,0.81618064,0.82064727,0.8184342,0.95931745,0.63620106
822,2923,small,1497,rf_entropy,random,0,0,0,3,0.84342032,0.84612175,0.86012708,0.84342032,0.96435214,0.61486378
823,2924,small,1497,rf_entropy,random,0,0,0,4,0.82842865,0.83154222,0.84601985,0.82842865,0.95540764,0.65301417
824,2925,small,1497,rf_entropy,random,0,0,0,5,0.86118823,0.86326248,0.87264448,0.86118823,0.9617604,0.58641003
825,2926,small,1497,rf_entropy,random,0,0,0,6,0.86618545,0.86876987,0.87747825,0.86618545,0.96815363,0.59667248
826,2927,small,1497,rf_entropy,random,0,0,0,7,0.8573015,0.85939442,0.86543725,0.8573015,0.96841157,0.57734599
827,2928,small,1497,rf_entropy,random,0,0,0,8,0.85563576,0.85621427,0.86225051,0.85563576,0.96741012,0.57956264
828,2929,small,1497,rf_entropy,random,0,0,0,9,0.86840644,0.86966516,0.87435856,0.86840644,0.97147186,0.57410557
829,2930,small,1497,rf_entropy,random,0,0,0,10,0.85896724,0.85987289,0.86764431,0.85896724,0.9706018,0.55373718
830,2931,small,1497,rf_entropy,random,0,0,0,11,0.87729039,0.87824922,0.88503126,0.87729039,0.96900693,0.55291659
831,2932,small,1497,rf_entropy,random,0,0,0,12,0.86396446,0.86361194,0.87176094,0.86396446,0.96823496,0.56371531
832,2933,small,1497,rf_entropy,random,0,0,0,13,0.8573015,0.85821174,0.86510039,0.8573015,0.96542674,0.59295704
833,2934,small,1497,rf_entropy,random,0,0,0,14,0.88839534,0.89030456,0.89950994,0.88839534,0.96923566,0.53742095
834,2935,small,1497,rf_entropy,random,0,0,0,15,0.88895058,0.89102534,0.89972541,0.88895058,0.97192958,0.54266811
